1,92,4,
19,33,27,
19,34,31,
19,35,20,
19,36,20,
19,37,35,
19,38,22,
19,39,16,
19,40,13,
19,41,36,
19,42,28,
19,43,28,
19,44,18,
19,45,22,
19,46,23,
19,47,31,
19,48,24,
19,49,28,
19,50,21,
19,51,33,
19,52,29,
19,53,30,
19,54,20,
19,55,24,
19,56,21,
19,57,26,
19,58,19,
19,59,27,
19,60,27,
19,61,23,
19,62,14,
19,63,20,
19,64,22,
19,65,20,
19,66,24,
19,67,24,
19,68,28,
19,69,29,
19,70,29,
19,71,30,
19,72,17,
19,73,21,
19,74,27,
19,75,27,
19,76,30,
19,77,23,
19,78,13,
19,79,23,
19,80,15,
19,81,22,
19,82,26,
19,83,24,
19,84,22,
19,85,30,
19,86,16,
19,87,24,
19,88,30,
19,89,26,
19,90,27,
19,91,33,
19,92,25,
19,93,24,
19,94,28,
19,95,21,
19,96,25,
19,97,30,
19,98,21,
19,99,23,
19,100,28,
19,101,22,
19,102,21,
20,33,29,
20,34,27,
20,35,24,
20,36,26,
20,37,32,
20,38,22,
20,39,32,
20,40,21,
20,41,15,
20,42,16,
20,43,24,
20,44,18,
20,45,20,
20,46,25,
20,47,20,
20,48,20,
20,49,19,
20,50,25,
20,51,25,
20,52,27,
20,53,29,
20,54,22,
20,55,31,
20,56,26,
20,57,16,
20,58,28,
20,59,26,
20,60,23,
20,61,29,
20,62,21,
20,63,27,
20,64,35,
20,65,24,
20,66,25,
20,67,26,
20,68,18,
20,69,28,
20,70,27,
20,71,19,
20,72,24,
20,73,25,
20,74,30,
20,75,20,
20,76,26,
20,77,29,
20,78,25,
20,79,20,
20,80,29,
20,81,16,
20,82,24,
20,83,24,
20,84,26,
20,85,21,
20,86,19,
20,87,23,
20,88,22,
20,89,20,
20,90,22,
20,91,23,
20,92,25,
20,93,31,
20,94,18,
20,95,26,
20,96,21,
20,97,21,
20,98,20,
20,99,16,
20,100,23,
20,101,24,
20,102,30,
21,33,16,
21,34,16,
21,35,20,
21,36,26,
21,37,21,
21,38,22,
21,39,16,
21,40,28,
21,41,32,
21,42,29,
21,43,23,
21,44,26,
21,45,28,
21,46,24,
21,47,16,
21,48,25,
21,49,29,
21,50,22,
21,51,17,
21,52,26,
21,53,8,
21,54,14,
21,55,14,
21,56,32,
21,57,21,
21,58,30,
21,59,27,
21,60,18,
21,61,18,
21,62,25,
21,63,17,
21,64,28,
21,65,32,
21,66,24,
21,67,19,
21,68,21,
21,69,30,
21,70,26,
21,71,19,
21,72,24,
21,73,14,
21,74,31,
21,75,32,
21,76,23,
21,77,27,
21,78,23,
21,79,27,
21,80,23,
21,81,22,
21,82,24,
21,83,15,
21,84,22,
21,85,21,
21,86,28,
21,87,18,
21,88,26,
21,89,13,
21,90,27,
21,91,22,
21,92,23,
21,93,16,
21,94,29,
21,95,24,
21,96,22,
21,97,29,
21,98,21,
21,99,22,
21,100,26,
21,101,27,
21,102,21,
22,33,25,
22,34,18,
22,35,21,
22,36,21,
22,37,23,
22,38,20,
22,39,21,
22,40,23,
22,41,14,
22,42,28,
22,43,21,
22,44,26,
22,45,21,
22,46,22,
22,47,27,
22,48,19,
22,49,23,
22,50,29,
22,51,21,
22,52,20,
22,53,21,
22,54,26,
22,55,23,
22,56,20,
22,57,21,
22,58,20,
22,59,19,
22,60,22,
22,61,24,
22,62,22,
22,63,23,
22,64,28,
22,65,32,
22,66,19,
22,67,21,
22,68,28,
22,69,26,
22,70,25,
22,71,23,
22,72,19,
22,73,32,
22,74,20,
22,75,27,
22,76,19,
22,77,25,
22,78,18,
22,79,20,
22,80,19,
22,81,28,
22,82,21,
22,83,25,
22,84,16,
22,85,23,
22,86,23,
22,87,27,
22,88,26,
22,89,26,
22,90,25,
22,91,26,
22,92,29,
22,93,23,
22,94,23,
22,95,19,
22,96,21,
22,97,24,
22,98,20,
22,99,25,
22,100,21,
22,101,23,
22,102,14,
23,33,20,
23,34,25,
23,35,15,
23,36,13,
23,37,21,
23,38,21,
23,39,19,
23,40,23,
23,41,24,
23,42,22,
23,43,39,
23,44,18,
23,45,24,
23,46,36,
23,47,22,
23,48,20,
23,49,23,
23,50,28,
23,51,24,
23,52,20,
23,53,32,
23,54,24,
23,55,23,
23,56,18,
23,57,20,
23,58,38,
23,59,20,
23,60,19,
23,61,15,
23,62,25,
23,63,17,
23,64,26,
23,65,23,
23,66,24,
23,67,24,
23,68,17,
23,69,24,
23,70,17,
23,71,22,
23,72,28,
23,73,23,
23,74,20,
23,75,21,
23,76,15,
23,77,26,
23,78,25,
23,79,26,
23,80,26,
23,81,26,
23,82,30,
23,83,32,
23,84,20,
23,85,27,
23,86,26,
23,87,28,
23,88,30,
23,89,19,
23,90,29,
23,91,23,
23,92,22,
23,93,23,
23,94,16,
23,95,22,
23,96,22,
23,97,31,
23,98,24,
23,99,31,
23,100,26,
23,101,21,
23,102,24,
24,33,28,
24,34,26,
24,35,33,
24,36,29,
24,37,18,
24,38,27,
24,39,14,
24,40,26,
24,41,30,
24,42,17,
24,43,14,
24,44,21,
24,45,23,
24,46,23,
24,47,28,
24,48,27,
24,49,19,
24,50,30,
24,51,26,
24,52,19,
24,53,28,
24,54,26,
24,55,19,
24,56,20,
24,57,29,
24,58,16,
24,59,31,
24,60,20,
24,61,26,
24,62,25,
24,63,24,
24,64,20,
24,65,24,
24,66,23,
24,67,22,
24,68,18,
24,69,27,
24,70,21,
24,71,18,
24,72,22,
24,73,13,
24,74,21,
24,75,28,
24,76,33,
24,77,22,
24,78,15,
24,79,18,
24,80,31,
24,81,27,
24,82,18,
24,83,29,
24,84,19,
24,85,26,
24,86,31,
24,87,19,
24,88,21,
24,89,26,
24,90,24,
24,91,28,
24,92,28,
24,93,22,
24,94,24,
24,95,28,
24,96,22,
24,97,22,
24,98,30,
24,99,30,
24,100,22,
24,101,23,
24,102,19,
25,33,23,
25,34,22,
25,35,24,
25,36,20,
25,37,22,
25,38,22,
25,39,24,
25,40,25,
25,41,14,
25,42,25,
25,43,17,
25,44,25,
25,45,31,
25,46,25,
25,47,24,
25,48,21,
25,49,41,
25,50,15,
25,51,24,
25,52,20,
25,53,25,
25,54,19,
25,55,12,
25,56,14,
25,57,35,
25,58,27,
25,59,19,
25,60,22,
25,61,30,
25,62,28,
25,63,25,
25,64,26,
25,65,19,
25,66,26,
25,67,25,
25,68,22,
25,69,19,
25,70,23,
25,71,21,
25,72,23,
25,73,15,
25,74,23,
25,75,23,
25,76,28,
25,77,21,
25,78,24,
25,79,25,
25,80,29,
25,81,24,
25,82,24,
25,83,25,
25,84,29,
25,85,18,
25,86,22,
25,87,29,
25,88,21,
25,89,22,
25,90,16,
25,91,24,
25,92,30,
25,93,24,
25,94,20,
25,95,24,
25,96,21,
25,97,29,
25,98,21,
25,99,24,
25,100,25,
25,101,27,
25,102,19,
26,33,23,
26,34,26,
26,35,20,
26,36,24,
26,37,21,
26,38,29,
26,39,32,
26,40,13,
26,41,25,
26,42,16,
26,43,17,
26,44,21,
26,45,35,
26,46,19,
26,47,27,
26,48,28,
26,49,18,
26,50,20,
26,51,17,
26,52,29,
26,53,23,
26,54,31,
26,55,23,
26,56,30,
26,57,18,
26,58,23,
26,59,23,
26,60,26,
26,61,21,
26,62,12,
26,63,28,
26,64,18,
26,65,23,
26,66,25,
26,67,26,
26,68,21,
26,69,28,
26,70,22,
26,71,24,
26,72,29,
26,73,22,
26,74,27,
26,75,26,
26,76,34,
26,77,21,
26,78,29,
26,79,24,
26,80,27,
26,81,30,
26,82,21,
26,83,20,
26,84,23,
26,85,27,
26,86,22,
26,87,22,
26,88,29,
26,89,25,
26,90,27,
26,91,24,
26,92,15,
26,93,27,
26,94,30,
26,95,20,
26,96,21,
26,97,26,
26,98,20,
26,99,19,
26,100,16,
26,101,26,
26,102,39,
27,33,30,
27,34,26,
27,35,16,
27,36,26,
27,37,28,
27,38,23,
27,39,33,
27,40,28,
27,41,21,
27,42,18,
27,43,16,
27,44,21,
27,45,17,
27,46,23,
27,47,20,
27,48,20,
27,49,32,
27,50,31,
27,51,31,
27,52,21,
27,53,25,
27,54,29,
27,55,14,
27,56,24,
27,57,28,
27,58,30,
27,59,22,
27,60,20,
27,61,25,
27,62,26,
27,63,23,
27,64,28,
27,65,22,
27,66,31,
27,67,25,
27,68,25,
27,69,24,
27,70,21,
27,71,25,
27,72,23,
27,73,27,
27,74,26,
27,75,22,
27,76,20,
27,77,29,
27,78,27,
27,79,16,
27,80,27,
27,81,18,
27,82,26,
27,83,22,
27,84,24,
27,85,21,
27,86,26,
27,87,25,
27,88,22,
27,89,27,
27,90,26,
27,91,25,
27,92,20,
27,93,24,
27,94,24,
27,95,29,
27,96,23,
27,97,29,
27,98,22,
27,99,23,
27,100,24,
27,101,21,
27,102,23,
28,33,30,
28,34,20,
28,35,23,
28,36,18,
28,37,23,
28,38,21,
28,39,26,
28,40,23,
28,41,22,
28,42,27,
28,43,32,
28,44,21,
28,45,18,
28,46,25,
28,47,28,
28,48,30,
28,49,20,
28,50,22,
28,51,20,
28,52,30,
28,53,22,
28,54,25,
28,55,18,
28,56,28,
28,57,21,
28,58,23,
28,59,26,
28,60,21,
28,61,14,
28,62,27,
28,63,25,
28,64,27,
28,65,24,
28,66,22,
28,67,23,
28,68,40,
28,69,23,
28,70,18,
28,71,21,
28,72,22,
28,73,20,
28,74,23,
28,75,19,
28,76,18,
28,77,19,
28,78,24,
28,79,22,
28,80,19,
28,81,26,
28,82,29,
28,83,20,
28,84,24,
28,85,22,
28,86,23,
28,87,18,
28,88,23,
28,89,24,
28,90,22,
28,91,15,
28,92,19,
28,93,21,
28,94,24,
28,95,18,
28,96,35,
28,97,21,
28,98,30,
28,99,20,
28,100,22,
28,101,22,
28,102,25,
29,33,29,
29,34,22,
29,35,15,
29,36,19,
29,37,22,
29,38,31,
29,39,21,
29,40,20,
29,41,23,
29,42,18,
29,43,41,
29,44,22,
29,45,21,
29,46,29,
29,47,24,
29,48,25,
29,49,14,
29,50,27,
29,51,18,
29,52,21,
29,53,27,
29,54,15,
29,55,27,
29,56,20,
29,57,22,
29,58,15,
29,59,23,
29,60,21,
29,61,19,
29,62,23,
29,63,22,
29,64,26,
29,65,23,
29,66,36,
29,67,21,
29,68,21,
29,69,23,
29,70,24,
29,71,21,
29,72,24,
29,73,19,
29,74,22,
29,75,22,
29,76,16,
29,77,26,
29,78,20,
29,79,29,
29,80,19,
29,81,22,
29,82,25,
29,83,21,
29,84,34,
29,85,15,
29,86,22,
29,87,28,
29,88,15,
29,89,21,
29,90,26,
29,91,19,
29,92,26,
29,93,27,
29,94,16,
29,95,27,
29,96,28,
29,97,16,
29,98,17,
29,99,22,
29,100,24,
29,101,15,
29,102,34,
30,33,24,
30,34,29,
30,35,28,
30,36,17,
30,37,17,
30,38,16,
30,39,26,
30,40,28,
30,41,26,
30,42,25,
30,43,25,
30,44,29,
30,45,26,
30,46,20,
30,47,14,
30,48,21,
30,49,19,
30,50,25,
30,51,23,
30,52,16,
30,53,20,
30,54,21,
30,55,17,
30,56,34,
30,57,21,
30,58,18,
30,59,19,
30,60,33,
30,61,19,
30,62,23,
30,63,21,
30,64,25,
30,65,30,
30,66,27,
30,67,20,
30,68,26,
30,69,23,
30,70,35,
30,71,20,
30,72,22,
30,73,31,
30,74,18,
30,75,23,
30,76,28,
30,77,33,
30,78,19,
30,79,28,
30,80,19,
30,81,14,
30,82,26,
30,83,16,
30,84,23,
30,85,34,
30,86,21,
30,87,20,
30,88,26,
30,89,26,
30,90,38,
30,91,23,
30,92,26,
30,93,18,
30,94,21,
30,95,26,
30,96,12,
30,97,31,
30,98,16,
30,99,17,
30,100,26,
30,101,21,
30,102,35,
31,33,27,
31,34,24,
31,35,22,
31,36,21,
31,37,22,
31,38,21,
31,39,17,
31,40,19,
31,41,18,
31,42,23,
31,43,20,
31,44,32,
31,45,35,
31,46,33,
31,47,28,
31,48,27,
31,49,20,
31,50,16,
31,51,24,
31,52,19,
31,53,28,
31,54,18,
31,55,21,
31,56,30,
31,57,24,
31,58,19,
31,59,23,
31,60,23,
31,61,30,
31,62,22,
31,63,21,
31,64,28,
31,65,22,
31,66,29,
31,67,29,
31,68,25,
31,69,23,
31,70,22,
31,71,11,
31,72,23,
31,73,25,
31,74,28,
31,75,12,
31,76,17,
31,77,25,
31,78,24,
31,79,35,
31,80,21,
31,81,31,
31,82,27,
31,83,20,
31,84,29,
31,85,22,
31,86,28,
31,87,21,
31,88,33,
31,89,24,
31,90,26,
31,91,30,
31,92,17,
31,93,25,
31,94,22,
31,95,25,
31,96,27,
31,97,23,
31,98,15,
31,99,20,
31,100,27,
31,101,24,
31,102,23,
32,33,16,
32,34,24,
32,35,27,
32,36,26,
32,37,26,
32,38,23,
32,39,20,
32,40,29,
32,41,17,
32,42,24,
32,43,23,
32,44,29,
32,45,28,
32,46,20,
32,47,22,
32,48,20,
32,49,22,
32,50,25,
32,51,24,
32,52,20,
32,53,21,
32,54,26,
32,55,39,
32,56,26,
32,57,19,
32,58,17,
32,59,30,
32,60,30,
32,61,13,
32,62,23,
32,63,34,
32,64,30,
32,65,30,
32,66,22,
32,67,22,
32,68,19,
32,69,24,
32,70,23,
32,71,18,
32,72,25,
32,73,19,
32,74,30,
32,75,27,
32,76,27,
32,77,28,
32,78,22,
32,79,15,
32,80,23,
32,81,28,
32,82,28,
32,83,29,
32,84,27,
32,85,22,
32,86,20,
32,87,25,
32,88,18,
32,89,22,
32,90,25,
32,91,21,
32,92,18,
32,93,17,
32,94,21,
32,95,26,
32,96,25,
32,97,37,
32,98,19,
32,99,28,
32,100,19,
32,101,26,
32,102,27,
33,33,27,
33,34,19,
33,35,19,
33,36,25,
33,37,25,
33,38,33,
33,39,25,
33,40,25,
33,41,29,
33,42,22,
33,43,27,
33,44,25,
33,45,27,
33,46,22,
33,47,23,
33,48,25,
33,49,33,
33,50,26,
33,51,23,
33,52,28,
33,53,21,
33,54,23,
33,55,24,
33,56,23,
33,57,22,
33,58,28,
33,59,29,
33,60,18,
33,61,22,
33,62,27,
33,63,23,
33,64,15,
33,65,16,
33,66,24,
33,67,19,
33,68,24,
33,69,24,
33,70,27,
33,71,20,
33,72,18,
33,73,18,
33,74,25,
33,75,26,
33,76,34,
33,77,25,
33,78,18,
33,79,28,
33,80,19,
33,81,20,
33,82,29,
33,83,25,
33,84,22,
33,85,20,
33,86,26,
33,87,25,
33,88,25,
33,89,22,
33,90,24,
33,91,19,
33,92,24,
33,93,13,
33,94,25,
33,95,24,
33,96,26,
33,97,17,
33,98,31,
33,99,22,
33,100,21,
33,101,23,
33,102,22,
34,33,23,
34,34,28,
34,35,27,
34,36,18,
34,37,29,
34,38,28,
34,39,28,
34,40,29,
34,41,27,
34,42,20,
34,43,28,
34,44,14,
34,45,8,
34,46,29,
34,47,28,
34,48,26,
34,49,20,
34,50,15,
34,51,16,
34,52,27,
34,53,23,
34,54,20,
34,55,33,
34,56,29,
34,57,17,
34,58,26,
34,59,27,
34,60,18,
34,61,29,
34,62,21,
34,63,22,
34,64,17,
34,65,18,
34,66,24,
34,67,27,
34,68,21,
34,69,27,
34,70,22,
34,71,17,
34,72,22,
34,73,22,
34,74,22,
34,75,23,
34,76,20,
34,77,24,
34,78,25,
34,79,19,
34,80,16,
34,81,18,
34,82,16,
34,83,20,
34,84,21,
34,85,24,
34,86,24,
34,87,22,
34,88,27,
34,89,25,
34,90,24,
34,91,23,
34,92,18,
34,93,19,
34,94,28,
34,95,20,
34,96,26,
34,97,25,
34,98,14,
34,99,18,
34,100,17,
34,101,24,
34,102,28,
35,33,27,
35,34,17,
35,35,22,
35,36,25,
35,37,19,
35,38,21,
35,39,20,
35,40,23,
35,41,23,
35,42,18,
35,43,28,
35,44,15,
35,45,20,
35,46,23,
35,47,27,
35,48,26,
35,49,35,
35,50,25,
35,51,26,
35,52,22,
35,53,20,
35,54,27,
35,55,19,
35,56,24,
35,57,24,
35,58,16,
35,59,22,
35,60,26,
35,61,29,
35,62,24,
35,63,22,
35,64,28,
35,65,24,
35,66,28,
35,67,25,
35,68,27,
35,69,25,
35,70,33,
35,71,35,
35,72,21,
35,73,25,
35,74,26,
35,75,25,
35,76,24,
35,77,23,
35,78,30,
35,79,24,
35,80,24,
35,81,27,
35,82,23,
35,83,22,
35,84,29,
35,85,27,
35,86,21,
35,87,32,
35,88,28,
35,89,25,
35,90,23,
35,91,28,
35,92,20,
35,93,25,
35,94,22,
35,95,25,
35,96,19,
35,97,26,
35,98,21,
35,99,27,
35,100,28,
35,101,23,
35,102,26,
36,33,24,
36,34,22,
36,35,13,
36,36,19,
36,37,19,
36,38,20,
36,39,33,
36,40,21,
36,41,26,
36,42,23,
36,43,24,
36,44,22,
36,45,19,
36,46,22,
36,47,15,
36,48,25,
36,49,27,
36,50,18,
36,51,29,
36,52,32,
36,53,33,
36,54,27,
36,55,22,
36,56,21,
36,57,24,
36,58,26,
36,59,25,
36,60,23,
36,61,25,
36,62,20,
36,63,20,
36,64,17,
36,65,26,
36,66,26,
36,67,21,
36,68,21,
36,69,32,
36,70,26,
36,71,22,
36,72,22,
36,73,33,
36,74,29,
36,75,22,
36,76,24,
36,77,19,
36,78,23,
36,79,29,
36,80,19,
36,81,23,
36,82,27,
36,83,40,
36,84,29,
36,85,26,
36,86,16,
36,87,19,
36,88,23,
36,89,22,
36,90,20,
36,91,22,
36,92,20,
36,93,26,
36,94,23,
36,95,25,
36,96,36,
36,97,20,
36,98,21,
36,99,28,
36,100,27,
36,101,33,
36,102,15,
37,33,24,
37,34,27,
37,35,24,
37,36,27,
37,37,19,
37,38,26,
37,39,18,
37,40,25,
37,41,26,
37,42,27,
37,43,20,
37,44,27,
37,45,36,
37,46,26,
37,47,21,
37,48,27,
37,49,22,
37,50,18,
37,51,23,
37,52,26,
37,53,18,
37,54,28,
37,55,30,
37,56,22,
37,57,23,
37,58,24,
37,59,33,
37,60,19,
37,61,20,
37,62,31,
37,63,23,
37,64,19,
37,65,18,
37,66,23,
37,67,18,
37,68,24,
37,69,25,
37,70,22,
37,71,24,
37,72,24,
37,73,28,
37,74,25,
37,75,34,
37,76,19,
37,77,23,
37,78,17,
37,79,18,
37,80,27,
37,81,14,
37,82,23,
37,83,23,
37,84,25,
37,85,29,
37,86,15,
37,87,26,
37,88,27,
37,89,25,
37,90,33,
37,91,27,
37,92,33,
37,93,24,
37,94,28,
37,95,18,
37,96,25,
37,97,23,
37,98,17,
37,99,23,
37,100,14,
37,101,26,
37,102,28,
38,33,24,
38,34,19,
38,35,31,
38,36,26,
38,37,17,
38,38,18,
38,39,26,
38,40,28,
38,41,27,
38,42,30,
38,43,26,
38,44,22,
38,45,23,
38,46,28,
38,47,24,
38,48,20,
38,49,24,
38,50,17,
38,51,19,
38,52,23,
38,53,20,
38,54,24,
38,55,17,
38,56,30,
38,57,35,
38,58,20,
38,59,16,
38,60,26,
38,61,28,
38,62,19,
38,63,18,
38,64,22,
38,65,25,
38,66,19,
38,67,14,
38,68,28,
38,69,29,
38,70,21,
38,71,21,
38,72,21,
38,73,28,
38,74,26,
38,75,32,
38,76,20,
38,77,28,
38,78,21,
38,79,19,
38,80,12,
38,81,19,
38,82,24,
38,83,33,
38,84,23,
38,85,26,
38,86,23,
38,87,8,
38,88,21,
38,89,24,
38,90,27,
38,91,31,
38,92,32,
38,93,22,
38,94,23,
38,95,31,
38,96,23,
38,97,25,
38,98,33,
38,99,27,
38,100,23,
38,101,20,
38,102,26,
